frame_path,angle
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230230_093.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231014_810.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230918_057.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230150_960.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224255_606.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231040_063.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230544_836.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230724_568.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230149_086.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231000_810.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230324_581.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225920_352.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230417_975.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230349_839.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230512_591.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230311_578.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223958_094.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230245_830.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224306_585.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224005_240.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225650_240.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230644_952.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230127_479.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230440_963.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230435_717.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230306_477.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230420_211.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223858_848.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230249_731.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225954_723.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230410_971.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230934_563.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225618_353.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225625_611.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230743_574.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225413_730.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230134_584.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230740_708.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225335_988.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225911_490.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225637_356.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230946_940.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223946_737.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231056_445.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225906_598.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225944_351.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230753_067.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225514_242.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230839_564.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225532_737.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230632_833.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224016_469.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230143_354.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230601_463.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223918_096.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230636_462.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224325_477.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223649_987.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230015_341.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225933_234.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230130_213.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224004_094.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230000_479.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225447_357.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231002_573.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225544_252.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230712_943.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230532_720.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223924_102.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224236_102.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223647_107.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225319_615.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223826_988.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225355_606.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230511_199.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230546_351.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231101_445.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230858_565.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231056_835.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224315_586.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223644_232.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230849_080.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225957_214.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230958_068.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225427_982.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224048_841.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230435_340.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224042_348.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230856_074.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230937_310.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223810_750.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223904_485.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225856_836.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225421_132.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225419_859.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224043_337.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223628_878.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230339_591.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230709_441.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230744_086.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225829_848.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230307_216.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224142_842.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230226_587.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225949_983.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223653_996.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225332_390.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230901_711.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230211_849.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225627_235.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230028_108.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225729_473.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230441_967.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224152_962.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225446_108.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224237_472.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225356_003.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225935_488.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230049_595.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223905_744.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230937_838.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223731_991.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224011_601.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225322_111.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225405_878.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230527_472.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230519_466.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224245_098.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230918_710.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223755_484.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230940_708.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230539_331.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230919_190.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223651_478.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230844_953.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230204_477.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225940_723.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230437_962.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223628_232.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223746_605.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230326_227.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230407_211.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231027_308.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230741_338.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224316_581.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225734_228.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231000_326.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230824_087.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223935_592.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225831_100.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230144_974.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225906_720.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230240_465.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231029_062.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223926_729.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223823_487.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225618_623.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230459_576.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224006_117.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224137_357.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223843_476.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230644_830.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230012_838.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230201_207.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230128_594.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230630_707.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230425_716.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225952_231.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230745_073.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223757_599.jpg,30
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230335_330.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225944_590.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224200_344.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225746_611.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231037_067.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225716_619.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230032_716.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230747_316.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224148_962.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230559_605.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223943_971.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225954_227.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225328_370.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230208_601.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224357_088.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225818_229.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224119_350.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223737_120.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230824_955.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225558_494.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225434_247.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230906_563.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225748_844.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224023_342.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225611_846.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231058_453.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230858_341.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225715_494.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230637_071.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224259_582.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224051_486.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225441_480.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230709_588.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230225_083.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230717_816.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225707_102.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224125_235.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230718_070.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230838_331.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230507_967.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230601_825.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223729_123.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224004_851.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224355_347.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223700_750.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230605_215.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225750_978.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230844_456.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225845_120.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230100_603.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225900_615.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230545_840.jpg,150
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224350_207.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224319_970.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231106_571.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230438_097.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224151_216.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223905_502.jpg,120
